station_id,location_id,timestamp,temp,humidity,precipitation
ST037,L0301,2025-07-07 22:36:24,20.35,29.54,45.29
ST049,L0176,2025-07-09 19:41:46,22.87,19.63,10.79
ST093,L0902,2025-07-17 07:31:54,-6.18,33.21,43.5
ST003,L0055,2025-07-13 18:23:07,5.52,28.43,44.15
ST020,L0830,2025-07-03 01:41:57,32.08,25.07,41.23
ST077,L0323,2025-07-15 18:27:32,15.49,13.96,4.26
ST074,L0394,2025-07-30 01:43:57,40.54,8.7,6.34
ST090,L0642,2025-07-19 00:55:40,-1.92,46.62,44.41
ST050,L0398,2025-07-29 03:27:36,17.7,65.75,2.99
ST050,L0972,2025-07-12 22:14:08,6.99,71.32,15.11
ST025,L0969,2025-07-08 07:24:12,43.65,82.32,29.18
ST070,L0050,2025-07-05 13:00:13,16.3,53.85,44.12
ST065,L0575,2025-07-30 23:17:07,12.11,39.38,36.2
ST017,L0710,2025-07-09 20:43:58,43.26,94.46,14.47
ST077,L0117,2025-07-13 11:35:29,13.05,9.24,23.91
ST005,L0387,2025-07-18 12:29:05,26.63,21.86,13.03
ST052,L0622,2025-07-17 00:26:31,26.74,11.55,22.64
ST004,L0687,2025-07-09 19:05:30,20.41,54.89,18.9
ST032,L0874,2025-07-02 04:54:54,-9.1,15.65,19.37
ST003,L0291,2025-07-07 19:37:28,-4.29,86.82,17.56
ST075,L0963,2025-07-17 11:17:44,23.83,5.34,14.44
ST061,L0131,2025-07-27 02:23:36,-2.67,29.04,44.63
ST004,L0020,2025-07-30 11:06:11,3.45,26.06,25.35
ST051,L0009,2025-07-02 07:20:24,7.51,23.43,49.86
ST049,L0304,2025-07-23 23:48:33,26.04,33.15,3.45
ST029,L0998,2025-07-21 07:26:35,43.56,62.1,49.2
ST036,L0777,2025-07-09 06:19:43,26.44,98.92,27.98
ST022,L0624,2025-07-28 20:59:21,31.2,39.86,46.13
ST085,L0300,2025-07-12 15:17:22,18.66,46.17,32.68
ST060,L0422,2025-07-07 10:00:59,-2.17,77.73,10.24
ST013,L0209,2025-07-03 05:21:51,2.4,11.94,25.9
ST051,L0991,2025-07-09 02:23:44,41.16,39.73,15.05
ST023,L0718,2025-07-05 16:14:29,41.99,58.92,33.64
ST078,L0680,2025-07-26 13:33:43,-5.05,94.87,24.63
ST060,L0347,2025-07-11 19:58:21,-2.47,86.75,33.69
ST045,L0602,2025-07-27 00:05:37,-1.79,10.47,36.95
ST051,L0687,2025-07-02 14:54:41,3.38,71.74,41.16
ST033,L0615,2025-07-07 04:06:52,-5.53,55.46,43.71
ST014,L0881,2025-07-14 10:44:28,36.2,60.65,18.0
ST042,L0633,2025-07-07 18:20:53,42.47,9.99,46.76
ST024,L0268,2025-07-15 08:02:32,21.74,76.37,17.17
ST053,L0055,2025-07-05 01:48:29,-6.74,63.44,44.53
ST020,L0611,2025-07-08 12:08:48,38.81,23.49,41.92
ST014,L0589,2025-07-02 23:45:46,43.89,29.72,48.62
ST023,L0937,2025-07-27 01:24:39,11.38,7.87,31.65
ST046,L0821,2025-07-19 21:26:22,41.57,13.51,5.1
ST030,L0962,2025-07-04 16:58:22,7.05,13.08,0.7
ST003,L0313,2025-07-29 07:44:56,37.26,68.96,29.13
ST080,L0879,2025-07-14 23:24:02,35.69,57.71,5.0
ST094,L0028,2025-07-15 18:16:19,39.38,80.11,21.93
ST077,L0050,2025-07-24 12:52:49,5.02,9.28,40.73
ST013,L0413,2025-07-01 10:55:53,-2.43,90.36,13.59
ST088,L0263,2025-07-15 14:19:42,9.35,42.4,47.27
ST073,L0405,2025-07-14 17:50:39,-0.53,50.11,31.57
ST058,L0128,2025-07-22 13:45:46,1.02,14.42,28.42
ST041,L0923,2025-07-30 02:46:59,22.41,49.82,6.96
ST094,L0399,2025-07-09 01:08:01,10.6,31.26,39.38
ST089,L0587,2025-07-26 20:33:09,34.75,73.39,49.17
ST088,L0586,2025-07-01 22:59:39,44.67,15.79,2.02
ST072,L0819,2025-07-18 10:41:55,18.04,90.42,39.86
ST039,L0639,2025-07-02 23:59:01,34.43,5.11,26.78
ST038,L0583,2025-07-18 10:20:33,25.06,94.04,38.5
ST029,L0345,2025-07-09 03:15:45,11.61,82.27,39.04
ST036,L0983,2025-07-06 10:02:59,7.26,74.04,26.13
ST077,L0862,2025-07-12 04:06:16,37.69,83.85,38.01
ST076,L0707,2025-07-30 08:05:08,3.17,62.31,9.25
ST024,L0229,2025-07-14 16:45:41,3.39,6.58,27.13
ST065,L0736,2025-07-20 10:06:33,39.1,57.56,18.87
ST036,L0027,2025-07-25 16:04:18,3.61,92.66,30.56
ST066,L0753,2025-07-14 01:26:25,17.77,80.26,26.03
ST052,L0509,2025-07-29 16:48:43,-8.72,70.07,46.65
ST027,L0161,2025-07-06 06:38:42,1.41,37.9,42.29
ST019,L0980,2025-07-26 20:48:46,23.96,22.15,41.29
ST021,L0894,2025-07-05 05:30:21,33.56,64.72,32.67
ST034,L0653,2025-07-20 17:35:08,43.98,87.68,18.76
ST017,L0472,2025-07-05 09:41:28,37.88,93.78,26.39
ST014,L0975,2025-07-11 02:47:08,5.34,67.33,39.08
ST005,L0692,2025-07-13 08:39:44,20.28,60.29,27.83
ST079,L0989,2025-07-14 15:36:56,22.11,77.26,25.8
ST045,L0618,2025-07-09 20:07:44,7.15,75.97,13.28
ST014,L0417,2025-07-11 05:10:41,33.08,45.13,25.68
ST007,L0664,2025-07-09 05:21:31,-8.61,5.55,0.7
ST062,L0251,2025-07-25 10:11:14,-6.01,75.63,46.28
ST097,L0661,2025-07-25 13:57:19,-0.1,52.94,30.14
ST053,L0655,2025-07-01 11:59:25,13.66,90.39,6.52
ST042,L0537,2025-07-13 13:15:22,31.82,22.53,7.25
ST056,L0921,2025-07-03 11:16:59,33.62,23.46,2.04
ST003,L0323,2025-07-11 14:28:07,41.3,62.03,33.99
ST040,L0984,2025-07-17 15:45:15,39.11,70.23,41.3
ST022,L0648,2025-07-15 05:16:54,34.85,16.29,10.33
ST096,L0409,2025-07-16 20:18:52,-9.65,13.1,19.96
ST004,L0843,2025-07-18 01:14:43,4.01,25.45,31.71
ST074,L0297,2025-07-05 21:50:34,22.72,25.59,7.4
ST091,L0673,2025-07-01 12:43:44,18.73,53.97,0.5
ST035,L0266,2025-07-07 19:21:16,-2.73,36.35,25.19
ST087,L0884,2025-07-11 06:48:59,-5.34,22.35,19.33
ST083,L0613,2025-07-17 18:32:35,18.82,21.79,24.06
ST054,L0023,2025-07-17 01:09:41,38.87,42.62,42.81
ST089,L0576,2025-07-23 08:06:50,17.9,75.61,31.59
ST080,L0597,2025-07-07 12:11:39,0.19,66.33,35.11
ST083,L0821,2025-07-01 09:52:10,17.78,40.56,17.96
ST019,L0116,2025-07-04 13:04:32,43.15,69.85,30.95
ST024,L0105,2025-07-12 02:42:30,9.98,79.29,21.99
ST089,L0821,2025-07-28 07:19:55,6.81,15.27,33.81
ST050,L0970,2025-07-18 16:39:08,8.05,45.1,43.4
ST009,L0425,2025-07-24 19:49:42,-7.75,45.63,49.48
ST073,L0945,2025-07-07 20:08:11,29.86,11.51,46.43
ST029,L0410,2025-07-22 01:35:07,14.89,15.56,2.71
ST026,L0928,2025-07-14 12:54:59,-6.98,5.19,10.33
ST057,L0664,2025-07-14 19:05:48,8.43,43.62,7.7
ST012,L0454,2025-07-15 22:48:50,8.71,81.03,3.13
ST064,L0789,2025-07-02 20:18:11,14.94,61.34,49.85
ST020,L0899,2025-07-16 14:05:25,15.67,23.49,16.46
ST071,L0002,2025-07-17 20:57:05,6.39,8.92,35.25
ST055,L0963,2025-07-16 23:36:49,11.43,61.39,19.17
ST024,L0254,2025-07-27 09:09:44,-6.21,5.73,25.15
ST058,L0162,2025-07-26 05:10:47,32.53,31.53,49.61
ST063,L0095,2025-07-21 05:50:26,-6.08,90.02,26.31
ST016,L0497,2025-07-18 15:50:36,13.17,66.62,33.24
ST064,L0983,2025-07-22 08:05:24,-3.4,12.37,30.6
ST005,L0217,2025-07-03 00:39:32,-4.17,49.53,1.29
ST081,L0690,2025-07-14 20:16:30,0.82,27.8,13.89
ST051,L0412,2025-07-07 14:52:16,34.51,98.67,6.18
ST067,L0092,2025-07-05 16:01:07,43.58,51.8,34.6
ST043,L0749,2025-07-21 07:14:25,30.12,28.77,38.39
ST042,L0775,2025-07-18 16:26:08,16.06,86.49,12.72
ST013,L0037,2025-07-18 01:34:20,13.56,6.01,39.71
ST007,L0024,2025-07-03 19:22:08,1.94,43.3,4.89
ST048,L0902,2025-07-04 18:43:43,22.54,12.66,44.57
ST072,L0585,2025-07-05 19:27:44,30.06,19.15,22.29
ST084,L0918,2025-07-21 15:55:30,21.22,38.62,30.94
ST015,L0526,2025-07-02 22:16:10,-3.01,89.67,33.55
ST015,L0617,2025-07-02 14:33:11,13.14,69.47,28.17
ST032,L0149,2025-07-25 01:09:19,5.46,24.45,20.87
ST010,L0422,2025-07-30 10:59:31,-8.84,24.19,13.53
ST064,L0085,2025-07-24 18:40:55,14.91,91.76,33.0
ST032,L0583,2025-07-14 19:37:16,31.47,70.52,45.62
ST003,L0670,2025-07-24 19:57:25,31.78,92.96,1.18
ST025,L0810,2025-07-05 13:18:52,30.0,96.2,18.17
ST022,L0914,2025-07-20 14:02:30,0.57,68.88,1.72
ST097,L0824,2025-07-25 08:27:14,1.84,26.24,14.2
ST030,L0342,2025-07-09 09:49:42,25.15,54.64,30.82
ST010,L0478,2025-07-24 23:08:51,30.44,58.14,10.1
ST058,L0882,2025-07-29 20:11:20,38.28,33.43,3.8
ST002,L0583,2025-07-21 05:52:33,15.3,10.64,8.12
ST089,L0859,2025-07-26 02:56:03,26.02,97.98,48.64
ST087,L0079,2025-07-20 02:06:54,-4.87,59.61,5.6
ST060,L0100,2025-07-06 11:02:40,0.36,14.77,15.84
ST020,L0390,2025-07-06 05:42:34,8.56,73.91,45.6
ST063,L0989,2025-07-26 06:07:20,3.77,28.79,44.88
ST061,L0684,2025-07-12 13:19:46,30.12,31.36,38.57
ST035,L0169,2025-07-22 14:49:15,30.58,8.84,43.75
ST039,L0465,2025-07-24 14:04:02,28.53,97.55,31.01
ST060,L0012,2025-07-01 09:40:54,39.92,72.29,27.94
ST006,L0858,2025-07-22 16:17:59,32.39,59.51,12.58
ST092,L0026,2025-07-23 09:35:56,4.44,36.78,46.11
ST034,L0413,2025-07-25 11:30:51,29.46,93.3,5.14
ST068,L0803,2025-07-08 03:36:17,27.14,55.67,31.07
ST098,L0204,2025-07-09 11:07:06,16.6,11.34,17.96
ST051,L0854,2025-07-28 17:15:20,35.76,35.01,35.06
ST061,L0598,2025-07-27 03:48:08,30.64,99.38,35.15
ST008,L0324,2025-07-10 16:23:51,-4.19,37.81,2.99
ST006,L0625,2025-07-19 16:53:34,34.88,89.89,35.6
ST025,L0439,2025-07-12 01:34:44,33.15,78.58,39.18
ST009,L0849,2025-07-22 15:21:34,19.1,78.51,24.42
ST086,L0697,2025-07-26 20:43:33,42.56,64.77,40.92
ST079,L0265,2025-07-10 18:27:30,9.88,23.91,12.35
ST073,L0794,2025-07-30 03:33:06,1.92,87.49,33.3
ST025,L0098,2025-07-11 02:00:19,-4.79,65.69,12.01
ST072,L0768,2025-07-02 01:31:06,3.58,41.06,11.71
ST018,L0702,2025-07-02 23:33:20,1.61,7.7,7.08
ST033,L0124,2025-07-16 11:53:49,22.16,67.11,40.15
ST061,L0968,2025-07-01 19:26:36,-9.06,29.9,48.47
ST034,L0214,2025-07-09 00:40:54,27.74,77.51,43.07
ST070,L0630,2025-07-13 22:55:38,34.02,41.9,48.35
ST017,L0284,2025-07-15 20:57:23,12.96,16.41,2.99
ST099,L0136,2025-07-04 04:09:35,23.65,38.31,13.85
ST055,L0274,2025-07-05 21:19:43,8.1,96.41,32.57
ST001,L0189,2025-07-04 02:55:16,35.17,54.03,21.95
ST007,L0102,2025-07-30 17:52:52,-6.71,94.56,30.54
ST050,L0758,2025-07-22 16:29:34,27.81,81.08,47.36
ST012,L0329,2025-07-01 13:12:18,37.66,48.36,31.49
ST069,L0349,2025-07-17 18:59:27,25.36,31.07,47.36
ST041,L0900,2025-07-06 17:14:07,28.02,96.18,13.79
ST063,L0425,2025-07-26 16:39:01,27.95,73.22,4.79
ST052,L0912,2025-07-28 01:52:02,12.28,37.27,22.42
ST060,L0787,2025-07-12 23:28:29,30.51,73.77,3.32
ST078,L0114,2025-07-02 20:48:48,35.08,50.73,42.57
ST058,L0633,2025-07-04 22:42:06,36.62,60.03,32.33
ST032,L0920,2025-07-15 20:02:47,37.27,59.2,32.55
ST053,L0794,2025-07-16 11:18:02,39.92,7.26,47.2
ST067,L0731,2025-07-14 23:20:21,-8.09,37.93,6.55
ST061,L0132,2025-07-09 06:15:24,5.26,21.77,7.56
ST053,L0215,2025-07-13 03:57:58,-4.6,16.6,21.4
ST093,L0701,2025-07-15 21:15:09,8.51,89.04,3.39
ST012,L0356,2025-07-15 16:54:50,-0.22,54.33,31.64
ST065,L0555,2025-07-25 10:13:57,42.41,14.13,14.17
ST002,L0681,2025-07-13 10:49:18,18.43,27.89,44.23
ST073,L0882,2025-07-11 23:44:00,16.56,31.32,42.76
ST080,L0258,2025-07-28 21:04:58,5.03,64.59,14.81
ST066,L0908,2025-07-17 05:56:29,34.88,58.03,40.61
ST022,L0926,2025-07-23 07:23:47,9.01,89.08,1.81
ST012,L0724,2025-07-05 16:43:15,7.43,81.96,41.27
ST008,L0863,2025-07-12 06:17:09,21.79,29.12,30.86
ST053,L0499,2025-07-02 19:47:27,36.03,75.49,49.8
ST100,L0411,2025-07-02 19:16:07,6.31,9.02,10.67
ST095,L0968,2025-07-02 06:09:45,15.37,71.64,48.3
ST018,L0292,2025-07-20 01:35:55,13.18,7.71,43.46
ST091,L0726,2025-07-18 13:03:09,36.89,88.82,48.59
ST040,L0815,2025-07-15 07:37:21,34.66,51.21,13.05
ST040,L0979,2025-07-16 19:22:46,19.11,92.93,15.32
ST074,L0837,2025-07-15 11:42:57,-8.53,20.18,45.5
ST071,L0417,2025-07-19 10:27:54,34.91,10.0,4.51
ST021,L0390,2025-07-03 19:18:35,30.59,33.55,43.83
ST096,L0848,2025-07-13 04:32:00,7.31,72.76,34.09
ST020,L0579,2025-07-21 16:34:28,41.48,70.29,29.54
ST042,L0860,2025-07-22 06:37:54,12.79,25.72,45.31
ST001,L0308,2025-07-10 04:49:10,40.27,58.21,7.67
ST085,L0344,2025-07-18 19:26:08,1.85,15.59,43.71
ST052,L0519,2025-07-19 07:37:35,12.86,10.78,40.49
ST072,L0212,2025-07-09 11:52:50,4.47,44.83,41.8
ST015,L0831,2025-07-23 09:21:24,19.43,69.13,16.23
ST051,L0568,2025-07-25 10:27:29,33.75,20.8,47.8
ST058,L0582,2025-07-29 14:09:17,12.97,41.82,29.14
ST028,L0646,2025-07-25 10:12:33,2.74,63.37,26.34
ST089,L0101,2025-07-15 09:35:45,-5.22,72.56,5.47
ST080,L0390,2025-07-11 16:36:11,22.01,23.79,20.05
ST046,L0042,2025-07-10 20:22:56,25.6,30.26,18.56
ST073,L0140,2025-07-25 23:40:56,-2.02,92.83,3.6
ST066,L0888,2025-07-15 15:29:44,10.26,66.25,14.12
ST100,L0531,2025-07-24 13:51:08,4.96,43.26,6.92
ST005,L0896,2025-07-05 10:55:43,0.46,74.16,17.9
ST024,L0558,2025-07-09 14:04:22,14.93,16.78,46.01
ST094,L0606,2025-07-05 12:49:59,24.14,16.85,37.82
ST090,L0042,2025-07-14 17:08:09,32.05,10.82,32.82
ST022,L0470,2025-07-17 00:34:38,7.22,30.55,25.6
ST042,L0501,2025-07-17 00:11:06,22.17,63.82,20.95
ST006,L0499,2025-07-21 15:44:00,7.54,17.41,34.6
ST052,L0603,2025-07-08 00:52:10,41.26,75.79,18.41
ST068,L0268,2025-07-15 23:16:32,-0.53,65.26,1.9
ST094,L0385,2025-07-17 08:35:27,37.07,31.75,19.93
ST085,L0939,2025-07-01 23:06:33,-8.28,7.89,45.49
ST086,L0745,2025-07-11 17:32:59,21.03,97.88,24.9
ST072,L0722,2025-07-20 05:10:17,16.8,66.64,16.04
ST089,L0845,2025-07-30 13:31:19,24.72,7.45,27.27
ST013,L0179,2025-07-22 11:59:04,3.32,87.01,8.96
ST052,L0478,2025-07-29 23:18:29,26.94,36.54,21.27
ST058,L0946,2025-07-18 19:12:22,35.24,35.88,39.89
ST001,L0003,2025-07-05 17:36:20,30.47,74.12,42.26
ST029,L0601,2025-07-29 10:10:20,1.6,5.44,36.79
ST093,L0674,2025-07-07 18:27:57,8.22,85.86,25.02
ST012,L0455,2025-07-21 23:18:32,23.18,43.0,27.71
ST028,L0039,2025-07-13 00:29:17,18.72,17.75,29.95
ST033,L0557,2025-07-07 11:16:54,35.53,77.89,35.76
ST038,L0095,2025-07-01 14:43:22,0.61,80.63,42.01
ST098,L0795,2025-07-07 03:25:00,1.07,62.44,42.27
ST024,L0583,2025-07-10 14:31:47,22.57,41.12,7.43
ST045,L0478,2025-07-05 00:07:37,-9.93,76.0,11.22
ST011,L0773,2025-07-23 22:57:23,-8.46,16.57,43.26
ST055,L0734,2025-07-04 18:06:49,38.66,82.84,17.2
ST075,L0969,2025-07-24 14:05:36,39.52,38.67,22.97
ST056,L0930,2025-07-18 10:39:30,11.75,81.01,5.77
ST051,L0204,2025-07-06 10:26:37,0.8,66.44,26.37
ST001,L0808,2025-07-10 01:40:47,29.98,61.28,44.73
ST075,L0772,2025-07-21 18:37:07,-9.65,37.52,37.84
ST025,L0782,2025-07-03 20:20:35,24.92,27.52,1.96
ST070,L0856,2025-07-11 10:19:55,10.95,6.93,18.35
ST080,L0685,2025-07-02 09:45:30,40.23,76.23,43.97
ST066,L0147,2025-07-12 09:03:24,-0.56,8.81,22.24
ST077,L0832,2025-07-07 20:07:11,19.1,7.49,47.12
ST047,L0740,2025-07-07 12:30:24,43.19,57.59,3.55
ST025,L0997,2025-07-04 16:44:44,34.18,51.29,23.7
ST097,L0704,2025-07-19 08:12:57,16.7,64.55,39.41
ST096,L0315,2025-07-19 21:00:55,37.19,40.6,44.62
ST076,L0274,2025-07-09 19:09:10,4.97,52.41,1.98
ST032,L0881,2025-07-24 09:21:25,27.53,64.21,43.94
ST077,L0539,2025-07-13 23:45:40,12.87,32.2,18.02
ST063,L0991,2025-07-16 14:51:14,5.07,48.01,25.11
ST059,L0656,2025-07-05 01:36:18,30.74,65.9,1.48
ST095,L0897,2025-07-16 17:49:34,13.06,87.17,27.42
ST056,L0565,2025-07-14 19:49:39,26.01,44.54,47.26
ST100,L0810,2025-07-29 21:04:34,38.57,5.53,37.73
ST076,L0185,2025-07-20 21:01:18,1.91,76.97,2.97
ST079,L0849,2025-07-15 16:53:51,37.87,15.03,31.23
ST007,L0660,2025-07-05 04:02:05,4.52,68.74,5.48
ST079,L0810,2025-07-02 22:36:52,-5.41,51.09,17.16
ST051,L0177,2025-07-23 08:40:04,37.85,20.7,29.4
ST082,L0542,2025-07-12 00:18:47,27.93,58.55,6.14
ST048,L0688,2025-07-17 18:04:09,11.07,90.48,3.2
ST080,L0229,2025-07-16 00:18:34,4.58,92.54,2.41
ST063,L0385,2025-07-22 14:59:03,14.46,58.49,15.68
ST049,L0450,2025-07-27 16:50:27,3.6,5.37,25.7
ST095,L0119,2025-07-12 11:33:19,6.27,47.47,43.21
ST053,L0845,2025-07-25 09:40:28,18.04,25.51,23.15
ST005,L0944,2025-07-27 15:49:23,4.11,27.78,38.32
ST088,L0796,2025-07-26 13:20:30,-6.26,32.56,3.36
ST011,L0202,2025-07-06 13:38:01,6.74,26.27,17.97
ST003,L0522,2025-07-12 18:16:19,25.59,32.93,14.49
ST087,L0510,2025-07-17 03:21:46,7.07,46.91,29.29
ST022,L0925,2025-07-03 22:39:09,32.12,86.86,25.52
ST096,L0121,2025-07-07 09:09:11,37.0,8.14,17.69
ST004,L0125,2025-07-07 07:05:15,28.83,29.74,19.2
ST061,L0291,2025-07-28 06:39:40,40.57,11.66,9.8
ST093,L0952,2025-07-15 16:40:39,2.06,39.55,18.76
ST007,L0006,2025-07-23 16:55:07,-6.79,63.8,43.19
ST036,L0687,2025-07-17 01:01:04,14.14,58.55,39.44
ST051,L0206,2025-07-29 20:54:31,30.14,48.37,42.19
ST034,L0123,2025-07-01 01:21:36,16.47,18.25,21.19
ST008,L0136,2025-07-10 11:48:11,34.97,48.65,20.57
ST032,L0308,2025-07-14 16:12:02,21.59,53.35,23.21
ST024,L0876,2025-07-07 13:55:34,32.05,37.21,38.64
ST013,L0715,2025-07-08 09:36:41,-8.18,38.27,3.36
ST025,L0883,2025-07-21 15:37:12,44.68,32.83,42.2
ST064,L0998,2025-07-11 15:41:44,-4.9,80.85,28.07
ST090,L0721,2025-07-09 04:11:39,38.72,21.42,35.02
ST014,L0627,2025-07-13 01:33:28,8.65,7.26,33.61
ST016,L0762,2025-07-26 07:47:48,-1.54,64.45,19.4
ST087,L0626,2025-07-12 20:08:01,-1.29,91.91,28.17
ST049,L0600,2025-07-02 22:50:58,6.56,66.54,48.59
ST072,L0896,2025-07-17 15:36:39,21.77,35.07,47.5
ST057,L0717,2025-07-18 05:55:11,6.24,63.94,48.73
ST061,L0947,2025-07-23 10:19:28,-5.71,71.44,25.75
ST088,L0512,2025-07-04 10:42:36,3.02,26.73,42.88
ST018,L0181,2025-07-15 16:20:54,-9.8,68.88,21.81
ST099,L0345,2025-07-15 21:51:24,5.9,76.21,34.65
ST005,L0549,2025-07-18 10:40:27,-2.54,75.77,13.9
ST081,L0138,2025-07-27 15:31:40,15.45,47.95,5.29
ST087,L0279,2025-07-28 06:32:08,27.85,12.26,2.71
ST061,L0414,2025-07-25 19:07:10,9.87,42.07,7.22
ST097,L0400,2025-07-16 22:00:39,2.42,66.91,2.02
ST001,L0516,2025-07-04 19:25:42,28.07,20.27,14.88
ST091,L0684,2025-07-18 09:01:42,8.87,75.83,26.12
ST082,L0759,2025-07-11 21:00:50,33.13,81.09,42.48
ST068,L0177,2025-07-12 10:59:31,0.8,12.0,26.5
ST028,L0873,2025-07-20 20:05:49,-7.58,5.52,25.23
ST098,L0083,2025-07-08 19:27:06,-6.6,30.39,0.14
ST098,L0566,2025-07-23 08:45:22,8.76,54.92,14.06
ST083,L0149,2025-07-07 11:52:47,-8.9,13.65,37.9
ST022,L0926,2025-07-15 20:09:56,-4.91,30.76,3.6
ST063,L0213,2025-07-19 13:21:09,2.43,39.87,16.41
ST053,L0870,2025-07-05 16:24:06,11.68,37.62,32.95
ST094,L0100,2025-07-12 03:25:20,40.61,94.92,1.18
ST071,L0649,2025-07-08 20:05:07,8.93,14.82,12.85
ST089,L0707,2025-07-24 09:23:25,-7.71,58.36,10.9
ST077,L0949,2025-07-11 06:55:15,-3.84,68.56,2.49
ST073,L0304,2025-07-25 09:19:25,-1.66,76.14,26.68
ST074,L0854,2025-07-14 15:18:48,30.84,26.58,42.56
ST053,L0430,2025-07-29 23:44:22,2.87,80.57,44.48
ST048,L0408,2025-07-22 22:57:29,35.22,92.01,24.93
ST004,L0653,2025-07-09 12:51:48,23.92,16.4,25.15
ST086,L0884,2025-07-16 11:26:40,37.29,49.63,47.45
ST063,L0942,2025-07-03 01:48:16,1.58,83.95,42.82
ST048,L0818,2025-07-28 03:00:28,38.74,51.46,24.95
ST051,L0528,2025-07-01 11:33:14,19.31,76.28,28.37
ST051,L0722,2025-07-17 05:15:47,9.2,89.82,1.49
ST093,L0736,2025-07-17 19:25:16,21.39,10.4,39.99
ST002,L0670,2025-07-13 03:53:45,-8.11,67.38,38.33
ST015,L0817,2025-07-18 09:17:37,-5.54,84.16,39.27
ST060,L0033,2025-07-11 06:45:20,31.6,42.74,30.04
ST069,L0234,2025-07-13 17:30:55,10.57,95.53,48.24
ST011,L0417,2025-07-03 18:42:27,34.95,57.83,8.81
ST060,L0199,2025-07-08 21:33:21,-4.55,21.08,17.12
ST051,L0685,2025-07-30 15:29:21,36.26,16.89,23.0
ST006,L0052,2025-07-04 12:59:10,1.12,46.32,31.5
ST068,L0888,2025-07-08 06:30:26,-2.9,59.45,2.02
ST034,L0946,2025-07-12 23:32:16,39.95,40.63,35.19
ST001,L0232,2025-07-05 20:47:49,38.12,20.44,40.42
ST065,L0017,2025-07-14 22:30:57,17.45,56.05,9.56
ST019,L0160,2025-07-11 02:23:34,28.84,66.16,25.6
ST041,L0382,2025-07-13 15:22:48,5.72,8.11,47.45
ST038,L0117,2025-07-10 11:12:42,26.66,72.63,3.02
ST003,L0903,2025-07-18 07:30:11,19.43,87.81,26.71
ST052,L0389,2025-07-07 01:38:51,24.97,8.5,9.7
ST076,L0272,2025-07-04 12:16:27,15.86,97.5,41.95
ST050,L0123,2025-07-13 17:17:51,35.5,99.08,9.22
ST082,L0005,2025-07-30 01:35:12,33.52,15.12,10.54
ST060,L0402,2025-07-02 01:42:23,15.62,99.45,27.37
ST026,L0639,2025-07-13 04:17:01,-4.99,9.19,23.07
ST007,L0650,2025-07-20 23:33:08,37.73,84.25,46.28
ST092,L0597,2025-07-29 23:27:39,35.84,29.24,15.37
ST022,L0812,2025-07-07 20:20:10,22.52,71.15,32.84
ST094,L0510,2025-07-01 12:47:45,43.78,84.54,29.05
ST044,L0057,2025-07-02 18:56:11,29.58,55.44,47.58
ST037,L0849,2025-07-28 03:53:33,0.16,15.14,8.28
ST019,L0505,2025-07-30 18:29:55,44.92,76.88,29.83
ST012,L0312,2025-07-01 22:36:14,30.08,20.93,49.05
ST045,L0063,2025-07-25 04:10:53,39.58,72.46,24.2
ST010,L0567,2025-07-26 06:24:44,4.26,34.16,34.48
ST062,L0320,2025-07-20 05:16:48,39.28,81.23,22.76
ST055,L0951,2025-07-04 17:39:41,28.2,96.44,2.1
ST025,L0719,2025-07-01 22:15:05,36.55,31.1,7.83
ST026,L0444,2025-07-18 05:48:08,-8.31,45.29,21.17
ST058,L0302,2025-07-23 07:25:21,33.43,59.44,23.1
ST054,L0675,2025-07-30 11:07:18,4.01,86.06,12.63
ST056,L0191,2025-07-30 15:49:37,-2.77,87.23,32.07
ST047,L0114,2025-07-26 06:46:53,30.19,91.26,16.63
ST020,L0334,2025-07-04 03:11:56,11.46,22.92,5.55
ST078,L0910,2025-07-24 20:49:06,6.8,88.69,8.93
ST015,L0316,2025-07-30 14:17:08,1.55,45.07,26.64
ST072,L0108,2025-07-30 05:23:38,15.03,89.2,21.78
ST037,L0294,2025-07-25 16:34:21,43.98,34.85,7.77
ST019,L0571,2025-07-10 17:42:26,21.26,8.59,6.06
ST006,L0351,2025-07-05 08:07:14,41.42,49.24,22.22
ST067,L0856,2025-07-04 14:26:07,35.85,30.57,30.83
ST035,L0866,2025-07-29 21:51:18,5.42,11.81,22.32
ST027,L0273,2025-07-22 10:38:06,30.46,39.08,38.44
ST008,L0686,2025-07-01 07:47:47,19.16,51.92,39.39
ST036,L0211,2025-07-08 05:25:32,27.93,55.87,47.66
ST034,L0413,2025-07-07 11:34:27,3.03,77.33,17.91
ST067,L0954,2025-07-28 07:22:14,22.18,94.05,47.04
ST009,L0383,2025-07-04 09:20:06,17.56,16.95,8.34
ST052,L0116,2025-07-08 17:49:09,42.84,89.29,25.02
ST094,L0639,2025-07-02 09:16:22,6.73,56.61,15.36
ST065,L0243,2025-07-03 11:53:45,-6.63,17.62,36.12
ST050,L0644,2025-07-29 17:23:36,19.28,10.25,16.97
ST091,L0542,2025-07-20 01:56:08,-4.7,76.52,38.15
ST089,L0047,2025-07-17 03:20:23,-0.73,52.75,43.57
ST081,L0046,2025-07-21 03:11:22,8.28,69.99,41.87
ST094,L0331,2025-07-13 23:59:00,1.04,68.38,23.12
ST098,L0754,2025-07-16 04:36:37,6.9,12.91,40.98
ST083,L0333,2025-07-23 17:02:57,14.57,43.57,19.27
